id,population,latitude,longitude,name
310,9060,52.76473495,6.885893875,Bargeres
311,9040,52.4748344,4.80019738780935,Zaandijk
312,9000,53.1925767,5.8103227,Huizum
313,8945,52.1038467,5.19093085070224,De Bilt
314,8850,52.3895985,6.0392737,Heerde
315,8820,52.09036885,5.50720244576025,Scherpenzeel
316,8793,51.4827286,6.19469964706897,Arcen
317,8750,51.8837234,4.6068121,Slikkerveer
318,8670,51.4879711,3.96063,Kapelle
319,8655,51.5596697,4.585976,Sint Willebrord
320,8535,51.5737642,4.7305514,Princenhage
321,8480,52.4674016,6.57919393581065,Vroomshoop
322,8415,51.50796195,5.10965939173815,Beek
323,8298,53.16114795,6.79508592427354,Sappemeer
324,8149,51.27531315,3.92886546585918,Axel
325,8130,52.80587345,7.01042728269133,Emmer-Compascuum
326,8040,51.991885,5.92002,Lindenheuvel
327,8025,52.16224605,5.39619476205289,De Kruiskamp
328,7990,52.198385,4.44970719883475,Rijnsburg
329,7985,51.6640834,5.46663482334018,Heeswijk-Dinther
330,7955,52.2877073,4.9185168443424,Ouderkerk aan de Amstel
331,7895,51.27486915,5.58307921783214,Budel
332,7855,51.4862924,5.1379984,Hilvarenbeek
333,7840,52.77939095,6.93001525438834,Angelslo
334,7780,52.0113093,4.3662046,Oosteinde
335,7765,53.3004869,6.596417,Bedum
336,7730,52.1504615,6.58998844706091,Neede
337,7710,51.5230446,5.623593,Groenewoud
338,7650,51.6119112,5.1409062,Udenhout
339,7650,51.8916555,4.5819227,Bolnes
340,7615,50.8388207,5.7283084,Heer
341,7580,53.09122365,7.00327729846365,Oude Pekela
342,7475,51.5354462,4.2232813,Tholen
343,7470,53.2524086,5.7867282,De Greiden
344,7420,51.36238,5.37983,Broekhoven
345,7400,52.0043836,6.0302806,Rheden
346,7380,52.5119463,5.0563366,Edam
347,7375,52.791757,6.94083337050243,Emmerhout
348,7366,52.00489045,4.23781385873448,Honselersdijk
349,7300,53.2658204,5.78283775760041,Stiens
350,7275,51.9096615,4.5069571,Feijenoord
351,7230,51.6158175,4.81439156671432,Teteringen
352,7220,50.9500689,5.77207563025264,Elsloo
353,7205,51.28434315,5.71572459195455,Nederweert
354,7175,53.2188096,6.6527172,Meerhoven
355,7131,52.1489295,5.40450913611468,Randenbroek
356,7075,53.2480032,6.40486,Zuidhorn
357,7055,51.3455814,5.16298272575399,Reusel
358,7040,52.9938553,6.06330294865988,Gorredijk
359,7030,53.1331243,6.42779489338121,Roden
360,7010,51.8348303,5.88079483190988,Hengstdal
361,6970,50.7710157,6.019049,Vaals
362,6959,52.58484505,6.09665096473169,Hasselt
363,6945,52.10132345,5.00095766735437,Vleuten
364,6920,52.25862925,6.70565035182594,Delden
365,6920,52.2676873,4.97191998395665,Abcoude
366,6835,51.4702197,4.6610472,Zundert
367,6835,51.90710015,4.45615145704047,Delfshaven
368,6710,51.32930635,5.97218136297312,Panningen
369,6710,51.9358155,4.4311663,Overschie
370,6590,51.69603635,4.87531213501929,Raamsdonksveer
371,6580,51.7732652,5.33450130604363,Kerkdriel
372,6541,51.50036785,4.06084511779487,Yerseke
373,6540,50.8487275,5.7287373,Scharn
374,6535,50.8639729,5.7323311,Amby
375,6525,53.29464,6.40016,Selwerd
376,6500,51.7709706,5.5718961,Berghem
377,6485,53.054883,4.79741006395626,Den Burg
378,6459,52.4440603,6.24482410381262,Heino
379,6450,53.12979215,6.57863745133619,Eelde
380,6445,51.3876404,5.4476871,Waalre
381,6420,51.27605505,5.86340676231403,Heythuysen
382,6385,52.4392338,4.8334077,Orden
383,6385,52.02577915,5.42552279701371,Leersum
384,6375,52.1995711,6.0261221,Woudhuis
385,6345,53.0455772,6.7003918,De Doornakkers
386,6315,52.0663338,5.1941182,Bunnik
387,6310,53.09864725,6.07407320396334,De Drait
388,6300,51.5369861,4.91984500983686,Gilze
389,6270,51.8847333,5.60042587628061,Druten
390,6255,50.8250007,5.7237256,De Heeg
391,6250,52.23509275,5.08874889254374,Kortenhoef
392,6250,52.0484521,4.4772981,Driemanspolder
393,6220,51.4920771,3.6259956,Dauwendaele
394,6165,52.69081465,4.79971893840139,Zuid-Scharwoude
395,6145,52.5213393,6.0643136,Frankhuis
396,6140,51.27539095,6.09498888019726,Reuver
397,6105,51.5597316,5.053841,De Reit
398,6105,53.21514755,5.79251881405544,Bilgaard
399,6090,51.6999974,5.55913324342572,Nistelrode
